"45","21","8","13","20","29","32","4","0","16","39","31","49","1","22","42","3","25","35","11","36","34","48","40","47","2","43","38"
"45","21","33","11","36","16","6","12","15","42","9","41","32","39","25"
"46","21","8","22","16","11","36","26","34","50","24","27","20","6","23","40","33","0","3","18","30","13","7","47","41","44"
"47","46","24","28","10","17","0","44","40","15"
"45","24","25","11","4","6","46","0","17","28"
"38","45","47","24","3","32","1","18","29","2","0","20","12","13","25","17","26","8","6","36","27","5","34","7","35","49","16","11","33","42","21","28","31","23","39","15","44","22","19","51","48","46","10","4","43"
"44","24","21","20","2","47","16","6","27","39","13","41","31","36","12","11","5","38","23","49","32","14","42","0","34","48","51","43","28","8"
"38","44","24","20","9","17","11","31","29","27","14","37","3"
"47","24","28","29","30","38","27","37","2","33","13","7","35","12","36","26","25","32","21","8","44","16","15","45","48","31","3","34","43","19"
"37","33","14","8","20","17","28","47","38","29","44","6","11","41","13","31","32","45"
"44","21","5","19","22","42","38","2","0","33","30","31","8","29","51","7","9","39","45","40","37","49","15","4","20","46"
"47","33","5","19","13","45","37","30","22","44","38","15","14","6","8","16","24","11","21"
"4","47","33","15","51","17","19","24","35","8","16","39","11","31","37","34","38","0","50","32","43","46","5","36","7","13","3","21","22","45","2","27","10","18","12","25","48"
"1","37","50","24","14","44","6","31","21","29","43","46"
"46","37","21","17","44","0","27","32","24","6","1","25","22","43","2","41","15","23","39","14","34","29","51","31","19","45","35","42","7","20","40","13","4","18","33","12"
"46","33","1","19","4","47","28","13","15","48","12","3","22","2","32","49","34","43","27","14","50","16","5","24","30","20","40","44"
"44","24","0","38","45","15","36","29","19","12","32","50","39","27","34","16","13","42","22","47","41","4","17","9","40","11","23","28","48","25","35","46","1"
"21","44","24","5","8","0","39","40","13","29","17","15","25"
"46","21","33","11","30","37","28","22","6","23","38","27","26","15"
"50","37","33","8","20","2","6","9","39","46","14","29","7","32","25","49","15","17","16","31","42","44","11","28","35","4","10","13","34","1","12","48","36","40"
"46","5","24","3","12","39","49","47","20","30","7","36","22","11","50","1","29","14","41","38","15","32","45","13"
"44","24","38","31","11","29","6","12","2","28","15","51"
"37","33","8","20","27","15","7","11","42","43","24","16","39","48"
"37","33","8","18","51","29","26","49","31","28","40","9","21"
